ANICS CFE,ANICS Shelf,036P265-003,GLDC 00118193,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00118199,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00118200,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00091416,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00091426,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00201827,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-004,GLDC 00954198,GDC UDC card,Speedcast GSI Gov,In-House,V.35,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00066969,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 10079718,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 10079739,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M302,GLDC 00199836,TMS Expansion chassis,Speedcast GSI Gov,In-House,includes 2 exp cards,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00079197,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00660823,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00954072,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00726899,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00954348,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00954351,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00078027,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00078332,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00078026,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00078028,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00677801,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00677800,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00726972,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00206324,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00677804,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00953991,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M302,GLDC 00118417,TMS Expansion chassis,Speedcast GSI Gov,In-House,"includes 2 exp cards 
**harness cut!",9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00954061,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00953930,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00953909,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00079477,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 10571645,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00727566,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00727571,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00118328,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00091730,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00118332,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00091731,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00118334,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00118336,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00118333,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00067030,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M302,GLDC 00063399,TMS Expansion chassis,Speedcast GSI Gov,In-House,includes 2 exp cards,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00130988,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00091415,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00266968,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00118344,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00091744,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00091724,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00490465,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00490469,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00130995,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00130994,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00130993,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00130992,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00130991,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00130990,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00130989,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M302,GLDC 00623985,TMS Expansion chassis,Speedcast GSI Gov,In-House,includes 2 exp cards,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00624015,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00624011,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00091586,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 10076650,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00624008,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00624007,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00624006,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00624005,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00624004,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00624003,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00624002,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M078-001,GLDC 00624001,GDC UDC card,Speedcast GSI Gov,In-House,232,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036M302,GLDC 00055421,TMS Expansion chassis,Speedcast GSI Gov,In-House,includes  2 exp cards,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00067039,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00066700,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00055406,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00055512,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00079447,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00055229,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00055228,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00055403,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00077705,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00055494,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00205526,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00205525,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00205561,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00205523,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
ANICS CFE,ANICS Shelf,036P265-003,GLDC 00205606,GDC UVC card,Speedcast GSI Gov,In-House,ADPCM,9/25/2020,Ed Lapasota
